CreditScore,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Geography
607,39.0,10,0.0,3,1.0,0.0,132741.13,France
596,27.0,2,151027.56,1,1.0,0.0,170320.58,Germany
596,60.0,7,121907.97,1,0.0,1.0,30314.04,Spain
694,47.0,4,0.0,2,1.0,0.0,197528.62,France
688,42.0,5,0.0,2,0.0,0.0,197602.29,Spain
751,36.0,6,169831.46,2,1.0,1.0,27758.36,Germany
655,51.0,3,0.0,2,0.0,1.0,15801.02,France
663,26.0,5,141462.13,1,1.0,0.0,440.2,France
685,42.0,2,0.0,2,0.0,0.0,199992.48,Spain
613,45.0,1,187841.99,2,1.0,1.0,147224.27,France
655,37.0,4,108862.76,1,1.0,0.0,79555.08,Germany
603,42.0,6,0.0,1,1.0,1.0,90437.87,Spain
589,39.0,7,0.0,2,0.0,0.0,95985.64,France
732,79.0,10,61811.23,1,1.0,1.0,104222.8,France
670,40.0,2,147171.2,1,0.0,1.0,69850.04,Germany
592,41.0,2,138734.94,1,1.0,0.0,90020.74,Spain
712,52.0,9,0.0,1,1.0,1.0,117977.45,Spain
537,66.0,8,103291.25,2,1.0,1.0,130664.79,Germany
599,31.0,3,0.0,1,1.0,1.0,130086.47,Spain
774,26.0,2,93844.69,1,1.0,0.0,28415.36,France
682,64.0,10,128306.7,1,0.0,1.0,66040.83,France
675,35.0,8,155621.08,1,0.0,1.0,35177.31,Spain
746,25.0,3,104833.79,1,0.0,0.0,71911.3,Spain
557,68.0,2,100194.44,1,1.0,1.0,38596.34,Germany
603,44.0,6,108122.39,2,1.0,0.0,108488.33,Germany
771,57.0,4,0.0,1,0.0,0.0,85876.67,France
571,30.0,4,85755.86,1,1.0,0.0,145115.95,France
616,41.0,10,113220.2,2,1.0,1.0,114072.91,Germany
762,69.0,9,183744.98,1,1.0,1.0,196993.69,Spain
631,32.0,2,146810.99,2,1.0,1.0,180990.29,Germany
659,38.0,9,0.0,2,1.0,1.0,35701.06,Spain
710,62.0,9,148214.36,1,1.0,0.0,48571.14,Germany
675,42.0,2,92616.64,2,1.0,0.0,8567.18,Germany
778,33.0,5,116474.28,2,1.0,1.0,32757.55,Spain
688,40.0,8,150679.71,2,0.0,1.0,196226.38,Germany
743,32.0,6,140348.56,2,1.0,1.0,163254.39,Germany
686,41.0,10,0.0,1,1.0,1.0,144272.71,France
661,38.0,7,143006.7,1,1.0,1.0,15650.89,Spain
411,54.0,9,0.0,1,0.0,1.0,76621.49,France
660,38.0,6,109869.32,1,1.0,1.0,154641.91,Spain
610,50.0,5,130554.51,3,1.0,0.0,184758.17,Spain
464,33.0,10,147493.7,2,1.0,0.0,100447.53,France
641,31.0,9,112494.99,1,1.0,1.0,32231.6,France
511,30.0,5,0.0,2,1.0,0.0,143994.86,France
607,34.0,9,132439.99,1,1.0,0.0,177747.72,Spain
604,25.0,5,157780.84,2,1.0,1.0,58426.81,Germany
652,30.0,2,176166.56,2,1.0,1.0,152210.81,France
850,41.0,8,60880.68,1,1.0,0.0,31825.84,Germany
709,41.0,3,150300.65,2,1.0,0.0,71672.86,France
649,36.0,8,0.0,2,0.0,1.0,109179.89,France
703,29.0,9,0.0,2,1.0,0.0,50679.48,Spain
659,29.0,6,123192.12,1,1.0,1.0,56971.41,France
492,51.0,8,117808.74,2,1.0,1.0,67311.12,Germany
708,34.0,3,0.0,1,0.0,1.0,121457.88,France
708,67.0,1,0.0,2,0.0,1.0,3837.08,France
524,31.0,8,107818.63,1,1.0,0.0,199725.39,Germany
501,24.0,4,130806.42,2,1.0,0.0,80241.14,Germany
684,24.0,8,143582.89,1,1.0,1.0,22527.27,Spain
593,43.0,9,0.0,2,1.0,1.0,76357.43,France
709,34.0,4,148375.19,2,1.0,1.0,21521.38,Germany
667,38.0,6,144432.04,1,1.0,1.0,73963.17,France
557,46.0,4,96173.17,2,1.0,1.0,116378.31,France
675,49.0,8,135133.39,1,0.0,1.0,179521.24,France
693,44.0,5,124601.58,2,1.0,1.0,46998.13,Germany
557,38.0,2,129893.56,1,0.0,0.0,102076.03,Germany
599,43.0,4,0.0,1,1.0,0.0,170347.1,France
568,47.0,7,0.0,2,1.0,1.0,45978.39,France
585,40.0,7,0.0,2,0.0,0.0,146156.98,France
625,52.0,2,79468.96,1,1.0,1.0,84606.03,France
668,46.0,7,161806.09,1,1.0,1.0,173052.19,Germany
667,56.0,2,168883.08,1,0.0,1.0,18897.78,Spain
602,35.0,8,0.0,2,1.0,1.0,152843.53,France
700,31.0,7,0.0,2,0.0,1.0,145151.96,Spain
554,42.0,1,0.0,2,0.0,1.0,183492.9,Spain
606,36.0,5,190479.48,2,0.0,0.0,179351.89,Germany
631,34.0,4,124379.14,1,1.0,0.0,106892.91,France
713,36.0,8,133889.35,1,1.0,1.0,143265.65,France
600,39.0,5,0.0,2,0.0,0.0,118272.07,France
632,44.0,3,107764.75,1,1.0,0.0,185667.72,France
805,33.0,3,105663.56,2,0.0,1.0,33330.89,Germany
701,33.0,7,123870.07,1,1.0,0.0,97794.71,Spain
679,35.0,1,110245.13,1,1.0,1.0,178291.09,Germany
582,29.0,0,0.0,1,1.0,1.0,84012.81,France
729,30.0,9,0.0,2,1.0,0.0,151869.35,France
850,41.0,5,0.0,2,1.0,1.0,34827.43,France
542,67.0,10,129431.36,1,0.0,1.0,21343.74,France
443,36.0,6,70438.01,2,0.0,1.0,56937.43,Spain
730,27.0,7,0.0,2,1.0,0.0,144099.48,France
781,33.0,3,0.0,2,1.0,1.0,42556.33,Spain
715,42.0,6,0.0,2,1.0,1.0,128745.69,Spain
689,47.0,2,118812.5,2,0.0,0.0,31121.42,Germany
607,25.0,4,121166.89,1,0.0,1.0,115288.24,Spain
704,42.0,8,129735.3,2,1.0,1.0,179565.57,France
850,26.0,4,62610.96,2,0.0,1.0,179365.1,France
737,35.0,0,133377.8,1,0.0,1.0,64050.19,Germany
733,36.0,1,0.0,2,0.0,1.0,108377.82,Spain
520,32.0,5,110029.77,1,1.0,0.0,56246.69,Germany
704,37.0,4,0.0,2,0.0,0.0,25684.93,Spain
775,51.0,2,123783.25,1,1.0,1.0,134901.57,Germany
608,34.0,4,88772.87,1,1.0,1.0,168822.01,France
681,67.0,7,0.0,2,0.0,1.0,163714.92,Spain
513,45.0,0,164649.52,3,1.0,0.0,49915.52,France
540,48.0,2,109349.29,1,1.0,0.0,88703.04,France
832,27.0,10,98590.25,1,1.0,0.0,30912.89,France
494,37.0,5,107106.33,2,1.0,0.0,172063.09,Germany
710,38.0,4,0.0,2,1.0,1.0,136390.88,Spain
682,50.0,6,121818.84,2,0.0,1.0,124151.37,France
727,37.0,9,101191.83,1,1.0,1.0,34551.35,Germany
557,24.0,4,0.0,1,0.0,0.0,20515.72,France
688,39.0,0,0.0,2,1.0,0.0,53222.15,France
796,39.0,5,86350.87,2,0.0,0.0,105080.53,Germany
755,28.0,7,124540.28,1,0.0,1.0,188850.89,France
433,27.0,2,0.0,2,1.0,1.0,153698.65,Spain
640,37.0,5,158024.38,1,1.0,0.0,81298.09,Spain
550,35.0,9,129847.75,2,1.0,0.0,197325.4,Germany
682,50.0,10,128039.01,1,1.0,1.0,102260.16,Spain
788,70.0,1,0.0,2,1.0,1.0,41610.62,Spain
553,41.0,1,0.0,2,1.0,0.0,90607.31,France
711,38.0,4,123345.85,1,1.0,0.0,141827.83,France
673,31.0,1,108345.22,1,0.0,1.0,38802.03,France
738,31.0,9,82674.15,1,1.0,0.0,41970.72,France
771,67.0,8,0.0,2,1.0,1.0,51219.8,Spain
608,28.0,4,96679.71,1,1.0,1.0,49133.45,Germany
752,45.0,3,105426.5,2,0.0,1.0,89773.45,Germany
655,38.0,6,0.0,1,1.0,1.0,188639.28,France
581,43.0,5,93259.57,3,1.0,0.0,141035.65,Germany
635,31.0,1,0.0,2,1.0,0.0,135382.23,Spain
745,21.0,4,137910.45,1,1.0,1.0,177235.23,France
775,30.0,5,0.0,1,1.0,0.0,193880.6,France
563,34.0,6,0.0,2,0.0,0.0,36536.93,France
693,43.0,4,152341.55,1,1.0,0.0,9241.78,France
513,29.0,10,0.0,2,0.0,1.0,25514.77,France
628,40.0,10,0.0,2,1.0,0.0,103832.58,Spain
556,40.0,9,129860.37,1,0.0,0.0,17992.94,France
492,49.0,2,151249.45,2,1.0,1.0,167237.94,Germany
646,35.0,1,121952.75,2,1.0,1.0,142839.82,Germany
688,52.0,1,0.0,2,1.0,1.0,172033.57,France
593,31.0,9,0.0,2,0.0,1.0,20492.16,France
650,25.0,2,114330.95,1,1.0,1.0,25325.07,Germany
648,34.0,0,0.0,1,1.0,1.0,167931.81,France
622,39.0,9,83456.79,2,0.0,0.0,38882.34,France
636,36.0,1,0.0,1,1.0,0.0,43134.58,Spain
539,39.0,6,0.0,2,1.0,1.0,86767.48,France
766,27.0,7,158786.67,2,0.0,1.0,47579.25,France
779,32.0,10,80728.15,1,1.0,0.0,86306.75,France
572,48.0,3,152827.99,1,1.0,0.0,38411.79,Germany
667,39.0,4,83765.35,2,1.0,0.0,118358.54,Germany
679,35.0,8,119182.73,1,0.0,0.0,121210.09,Spain
453,37.0,4,131834.76,2,1.0,0.0,8949.2,France
631,33.0,8,0.0,2,0.0,0.0,117374.22,France
622,41.0,2,127087.06,1,1.0,0.0,102402.91,France
639,28.0,8,97840.72,1,1.0,1.0,178222.77,Spain
670,22.0,2,114991.45,1,1.0,1.0,37392.56,France
597,61.0,5,0.0,2,1.0,1.0,81299.17,France
789,27.0,8,66201.96,1,1.0,1.0,79458.12,France
489,38.0,5,117289.92,1,0.0,0.0,85231.88,France
613,29.0,6,185709.28,2,1.0,1.0,77242.19,France
597,28.0,0,142705.95,1,1.0,0.0,127233.39,France
787,39.0,7,171646.76,1,0.0,1.0,100791.36,Spain
531,42.0,6,75302.85,2,0.0,0.0,57034.35,Spain
445,25.0,6,0.0,2,1.0,0.0,119425.94,France
570,57.0,5,86568.75,1,0.0,1.0,103660.31,Germany
626,49.0,9,171787.84,2,1.0,0.0,187192.23,Germany
559,33.0,9,111060.05,2,1.0,0.0,110371.84,France
783,72.0,5,121215.9,2,1.0,1.0,105206.48,France
641,32.0,5,122947.92,1,1.0,1.0,99154.86,Germany
636,33.0,0,0.0,1,1.0,0.0,92277.47,Spain
634,29.0,8,130036.21,2,0.0,1.0,69849.55,Germany
632,23.0,3,122478.51,1,1.0,0.0,147230.77,Germany
684,34.0,9,100628.0,2,1.0,1.0,190263.78,Spain
630,39.0,7,135483.17,1,1.0,0.0,140881.2,Spain
558,25.0,10,111363.1,2,1.0,0.0,197264.35,Germany
747,47.0,5,139914.6,4,0.0,1.0,129964.56,France
671,34.0,6,37266.67,2,0.0,0.0,156917.12,Germany
762,43.0,5,134204.67,1,1.0,1.0,139971.01,Spain
656,41.0,6,101179.23,2,1.0,1.0,35230.61,Spain
677,58.0,9,0.0,1,0.0,1.0,168650.4,France
659,37.0,1,151105.68,1,1.0,1.0,140934.57,France
679,33.0,1,0.0,2,0.0,0.0,69608.48,France
608,48.0,2,127924.25,2,1.0,0.0,32202.61,Germany
638,44.0,9,77637.35,2,1.0,1.0,111346.22,Spain
811,31.0,7,117799.28,1,1.0,1.0,182372.35,France
685,31.0,7,122449.31,2,1.0,1.0,180769.55,Spain
568,26.0,6,0.0,2,0.0,0.0,166495.2,Spain
644,44.0,5,73348.56,1,1.0,0.0,157166.79,France
699,50.0,0,158633.61,1,1.0,0.0,193785.87,Spain
539,37.0,1,130922.81,2,0.0,0.0,2186.83,Spain
615,30.0,7,0.0,2,1.0,1.0,156346.84,France
611,31.0,0,107884.81,2,1.0,1.0,183487.98,Germany
609,53.0,6,0.0,2,1.0,1.0,124218.27,France
698,47.0,6,0.0,1,1.0,0.0,50213.81,Spain
687,39.0,7,0.0,2,1.0,0.0,26848.25,France
750,37.0,6,0.0,1,1.0,1.0,117948.0,France
638,34.0,5,146679.77,1,1.0,0.0,102179.86,Spain
610,41.0,6,0.0,3,0.0,0.0,56118.81,France
545,53.0,5,114421.55,1,1.0,0.0,180598.28,Germany
471,36.0,5,90063.74,2,1.0,1.0,96366.7,Germany
644,40.0,10,139180.97,1,1.0,1.0,19959.67,France
587,62.0,7,121286.27,1,0.0,1.0,6776.92,Spain
744,42.0,1,112419.92,1,1.0,1.0,83022.92,France
736,30.0,9,0.0,2,1.0,0.0,34180.33,France
726,34.0,9,0.0,2,0.0,0.0,14121.61,France
674,47.0,6,106901.94,1,1.0,1.0,2079.2,Germany
650,60.0,8,0.0,2,1.0,1.0,102925.76,France
569,35.0,2,109196.66,3,1.0,0.0,109393.19,Germany
592,39.0,7,0.0,2,1.0,0.0,83084.33,France
551,32.0,4,0.0,2,1.0,0.0,53420.53,Spain
543,64.0,4,0.0,2,1.0,1.0,148305.82,France
773,40.0,10,0.0,2,0.0,1.0,69303.15,France
453,38.0,8,120623.21,1,1.0,0.0,129697.99,Germany
579,33.0,1,65667.79,2,0.0,0.0,164608.98,France
610,27.0,4,87262.4,2,1.0,0.0,182720.07,France
584,62.0,9,137727.34,2,0.0,1.0,121102.9,Germany
573,35.0,9,0.0,2,1.0,0.0,11743.89,France
549,34.0,6,204017.4,2,1.0,0.0,109538.35,Germany
684,42.0,1,117691.0,1,1.0,1.0,23135.65,Germany
667,23.0,6,136100.69,2,0.0,0.0,169669.33,Spain
696,36.0,7,0.0,2,1.0,1.0,82298.59,Spain
589,34.0,6,0.0,2,1.0,1.0,177896.92,France
606,61.0,5,108166.09,2,0.0,1.0,8643.21,France
676,30.0,5,0.0,2,0.0,0.0,179066.58,Spain
668,32.0,7,0.0,2,1.0,1.0,777.37,France
539,39.0,2,0.0,2,1.0,1.0,48189.94,Spain
416,41.0,10,122189.66,2,1.0,0.0,98301.61,Germany
550,51.0,5,0.0,2,1.0,0.0,153917.41,Spain
585,28.0,9,135337.49,2,1.0,1.0,40385.61,Germany
640,26.0,5,90402.77,1,1.0,1.0,3298.65,Germany
802,37.0,9,115569.21,1,0.0,1.0,119782.89,Germany
597,30.0,2,119370.11,1,1.0,1.0,182726.22,Spain
608,50.0,6,0.0,1,1.0,0.0,93568.77,France
752,39.0,3,0.0,1,1.0,0.0,188187.05,France
651,35.0,8,110067.71,1,1.0,0.0,127678.95,Germany
690,35.0,6,112689.95,1,1.0,0.0,176962.31,France
741,29.0,8,0.0,2,1.0,1.0,115994.52,France
659,56.0,9,123785.24,1,1.0,0.0,99504.03,France
748,26.0,1,77780.29,1,0.0,1.0,183049.41,France
678,49.0,2,116933.11,1,1.0,0.0,195053.58,Germany
413,35.0,2,0.0,2,1.0,1.0,60972.84,Spain
590,45.0,2,81828.22,1,1.0,0.0,52167.97,France
626,23.0,6,85897.95,1,1.0,0.0,109742.8,Germany
666,53.0,5,64646.7,1,1.0,0.0,128019.48,France
792,50.0,9,0.0,4,1.0,1.0,194700.81,France
671,29.0,6,0.0,2,0.0,0.0,12048.67,Spain
661,35.0,5,150725.53,2,0.0,1.0,113656.85,Germany
607,27.0,2,0.0,2,1.0,0.0,63495.86,France
550,38.0,2,103391.38,1,0.0,1.0,90878.13,Germany
600,50.0,6,94684.27,1,1.0,1.0,50488.91,Spain
501,27.0,4,95331.83,2,1.0,0.0,132104.76,Germany
749,60.0,6,0.0,1,1.0,0.0,17978.68,France
850,40.0,4,166082.15,2,0.0,1.0,44406.17,Germany
697,45.0,1,0.0,2,1.0,0.0,46807.62,France
566,42.0,6,0.0,1,1.0,0.0,180702.12,France
710,30.0,10,0.0,2,1.0,0.0,19500.1,Spain
624,35.0,0,180303.24,2,1.0,0.0,163587.9,Germany
536,39.0,4,0.0,2,1.0,0.0,27150.35,France
590,37.0,6,169902.92,1,1.0,1.0,128256.18,Spain
735,29.0,10,0.0,2,1.0,1.0,95025.27,Spain
641,35.0,5,0.0,2,1.0,0.0,93148.93,France
673,72.0,1,0.0,2,0.0,1.0,111981.19,France
687,47.0,7,0.0,2,1.0,1.0,177624.01,France
465,51.0,8,122522.32,1,0.0,0.0,181297.65,France
692,28.0,9,118945.09,1,0.0,0.0,16064.25,Spain
565,47.0,10,139756.12,1,1.0,0.0,165849.49,Germany
583,40.0,3,0.0,2,1.0,0.0,47728.0,France
637,33.0,0,132255.99,2,0.0,1.0,74588.41,France
620,70.0,3,87926.24,2,1.0,0.0,33350.26,France
701,39.0,2,0.0,2,1.0,1.0,82526.92,France
784,23.0,2,0.0,1,1.0,1.0,6847.73,Spain
616,71.0,4,0.0,2,1.0,1.0,173599.38,Spain
554,35.0,10,74988.59,2,0.0,1.0,190155.13,France
686,37.0,9,134560.62,1,1.0,0.0,27596.39,France
504,43.0,7,102365.49,1,1.0,0.0,194690.77,Germany
582,39.0,1,132077.48,2,1.0,0.0,192255.15,France
611,68.0,5,82547.11,2,1.0,1.0,146448.01,France
687,27.0,9,152328.88,2,0.0,0.0,126494.82,Germany
479,47.0,6,121797.09,1,0.0,1.0,5811.9,France
496,29.0,4,0.0,2,1.0,0.0,164806.89,France
756,67.0,4,0.0,3,1.0,1.0,93081.87,France
751,52.0,8,0.0,2,0.0,1.0,179291.85,Spain
663,44.0,2,117028.6,2,0.0,1.0,144680.18,Germany
423,36.0,5,97665.61,1,1.0,0.0,118372.55,France
703,50.0,8,160139.59,2,1.0,1.0,79314.1,France
683,29.0,0,133702.89,1,1.0,0.0,55582.54,Spain
669,29.0,7,0.0,2,1.0,1.0,138145.62,France
649,38.0,1,122214.0,1,0.0,1.0,88965.46,France
682,32.0,2,105163.88,2,1.0,1.0,164170.46,Germany
559,62.0,6,118756.62,1,1.0,1.0,20367.68,France
704,39.0,5,0.0,1,1.0,0.0,6416.92,France
785,31.0,2,121691.54,2,0.0,0.0,81778.72,Spain
489,28.0,1,79460.98,2,1.0,1.0,167973.63,Germany
589,38.0,4,0.0,1,1.0,0.0,95483.48,France
680,31.0,9,119825.75,2,1.0,1.0,101139.3,Spain
704,39.0,1,124640.51,1,1.0,0.0,116511.12,Germany
815,37.0,2,110777.26,2,1.0,0.0,2383.59,Germany
705,48.0,1,156848.13,2,1.0,1.0,99475.95,Germany
626,35.0,4,88109.81,1,1.0,1.0,32825.5,Germany
628,43.0,3,184926.61,1,1.0,0.0,122937.57,Spain
627,28.0,5,71097.23,1,1.0,1.0,130504.49,Germany
505,33.0,3,106506.77,3,1.0,0.0,45445.78,Germany
563,41.0,2,100520.92,1,1.0,1.0,19412.8,Germany
755,37.0,0,113865.23,2,1.0,1.0,117396.25,Germany
623,46.0,4,0.0,1,1.0,0.0,5549.11,Spain
664,41.0,7,123428.69,1,1.0,1.0,164924.11,Spain
700,46.0,5,56580.95,2,0.0,1.0,45424.13,Spain
729,45.0,7,91091.06,2,1.0,0.0,71133.12,Spain
507,35.0,2,0.0,2,1.0,0.0,97633.93,France
778,33.0,9,151772.63,2,0.0,0.0,180249.94,France
556,40.0,5,125909.85,1,1.0,1.0,95124.4,France
724,41.0,4,142880.28,3,0.0,0.0,185541.2,Spain
431,42.0,8,120822.86,2,1.0,0.0,126153.24,Germany
532,39.0,0,0.0,2,1.0,0.0,94977.3,Spain
572,30.0,6,117696.67,1,1.0,0.0,100843.82,France
591,42.0,9,161651.37,2,1.0,1.0,131753.97,France
850,30.0,3,104911.35,2,1.0,1.0,42933.26,Germany
717,39.0,6,0.0,2,1.0,0.0,93275.61,Spain
559,34.0,2,137390.11,2,1.0,0.0,9677.0,France
560,30.0,0,108883.29,1,1.0,0.0,27914.95,France
560,47.0,1,0.0,1,0.0,0.0,128882.66,Spain
548,33.0,0,101084.36,1,1.0,0.0,42749.85,Germany
529,72.0,5,94216.05,1,1.0,1.0,78695.68,Germany
698,41.0,3,90605.29,1,1.0,1.0,14357.0,France
609,26.0,10,126392.18,1,0.0,1.0,43651.49,France
573,47.0,8,154543.98,1,1.0,0.0,29586.73,France
850,45.0,1,121874.89,1,0.0,0.0,6865.41,Germany
363,28.0,6,146098.43,3,1.0,0.0,100615.14,Spain
670,33.0,1,0.0,2,1.0,1.0,86413.11,France
492,48.0,6,127253.98,1,1.0,1.0,92144.09,France
798,32.0,7,0.0,2,0.0,1.0,37731.95,France
649,29.0,2,45022.23,1,1.0,1.0,173495.77,Spain
447,43.0,2,0.0,2,1.0,0.0,33879.26,France
667,23.0,1,0.0,2,1.0,0.0,91573.19,France
587,37.0,6,104414.03,1,1.0,0.0,192026.02,Germany
545,37.0,8,114754.08,1,1.0,0.0,136050.44,Germany
728,59.0,4,0.0,1,1.0,1.0,163365.85,France
584,47.0,5,0.0,2,1.0,0.0,89286.29,France
850,38.0,2,102741.15,2,0.0,1.0,23974.85,Germany
670,65.0,1,0.0,1,1.0,1.0,177655.68,Spain
527,25.0,6,0.0,2,0.0,1.0,96758.58,France
581,31.0,6,116891.72,1,1.0,0.0,107137.3,Germany
850,37.0,3,212778.2,1,0.0,1.0,69372.88,France
676,48.0,3,80697.44,1,0.0,0.0,101397.86,Germany
656,44.0,10,143571.52,1,0.0,0.0,127444.14,France
678,41.0,1,143443.61,1,1.0,0.0,196622.28,France
530,55.0,4,120905.03,1,0.0,1.0,123475.88,France
556,43.0,6,0.0,3,0.0,0.0,125154.57,France
572,26.0,4,118287.01,2,0.0,0.0,60427.3,Germany
405,31.0,5,133299.67,2,1.0,1.0,72950.14,Germany
598,60.0,4,0.0,1,1.0,0.0,197727.14,France
550,34.0,8,122359.5,1,0.0,0.0,116495.55,France
633,39.0,2,0.0,2,0.0,0.0,191207.03,Spain
535,44.0,2,114427.86,1,1.0,1.0,136330.26,France
598,38.0,0,125487.89,1,0.0,0.0,158111.71,France
758,61.0,2,0.0,2,1.0,1.0,43982.41,Spain
510,65.0,2,0.0,2,1.0,1.0,48071.61,France
564,26.0,7,84006.88,2,0.0,0.0,183490.99,France
801,43.0,4,158713.08,2,0.0,0.0,98586.14,France
758,51.0,8,81710.46,1,1.0,1.0,116520.07,France
778,34.0,7,109564.1,1,0.0,1.0,113046.81,France
811,47.0,3,123365.34,2,0.0,0.0,171995.34,France
498,33.0,1,198113.86,1,1.0,0.0,69664.35,France
778,37.0,0,105617.73,2,1.0,1.0,133699.82,Germany
673,37.0,2,0.0,1,1.0,1.0,13624.02,France
647,47.0,10,99835.17,1,0.0,1.0,89103.05,Spain
589,21.0,3,0.0,2,0.0,1.0,55601.44,France
738,58.0,2,133745.44,4,1.0,0.0,28373.86,Germany
504,49.0,7,0.0,3,0.0,1.0,87822.14,France
630,40.0,7,0.0,2,1.0,1.0,34453.17,France
527,36.0,6,0.0,2,1.0,1.0,102280.29,Spain
772,41.0,10,96032.22,1,1.0,1.0,75825.57,Spain
689,29.0,1,77556.79,2,1.0,1.0,122998.26,France
686,39.0,4,157731.6,2,1.0,0.0,162820.6,Germany
570,39.0,10,129674.89,2,1.0,0.0,80552.36,France
815,38.0,2,48387.0,1,1.0,0.0,184796.84,Spain
732,42.0,2,118889.66,2,0.0,0.0,87422.15,Germany
648,43.0,7,139972.18,1,1.0,0.0,143668.58,France
579,41.0,0,141749.68,1,0.0,1.0,9201.53,Germany
652,42.0,4,0.0,2,1.0,1.0,38152.01,Spain
477,31.0,9,0.0,2,0.0,1.0,184061.17,Spain
616,32.0,6,0.0,2,1.0,1.0,43001.46,Spain
627,24.0,5,102773.2,2,1.0,0.0,56793.02,Germany
514,66.0,9,0.0,2,1.0,1.0,14234.31,Spain
479,34.0,5,117593.48,2,0.0,0.0,113308.29,France
680,44.0,7,108724.98,1,0.0,1.0,72330.46,France
777,23.0,6,0.0,2,1.0,1.0,163225.48,France
775,27.0,4,0.0,1,1.0,1.0,40807.26,Spain
706,44.0,2,185932.18,2,1.0,0.0,65413.41,Germany
561,43.0,4,0.0,4,0.0,0.0,18522.91,France
632,21.0,1,0.0,2,1.0,0.0,84008.66,France
756,19.0,4,130274.22,1,1.0,1.0,133535.29,Spain
715,34.0,9,102277.52,1,0.0,0.0,177852.57,Germany
648,41.0,5,123049.21,1,0.0,1.0,5066.76,Germany
788,39.0,3,135139.33,1,0.0,1.0,113086.08,France
532,43.0,9,0.0,2,0.0,0.0,190573.91,France
624,42.0,3,145155.37,1,1.0,0.0,72169.95,France
834,38.0,8,0.0,2,1.0,1.0,66485.26,Spain
588,32.0,1,0.0,2,1.0,1.0,8763.87,France
583,48.0,3,91246.53,1,1.0,0.0,60017.46,France
681,38.0,6,153722.47,1,1.0,0.0,101319.76,France
656,27.0,3,150905.03,2,1.0,0.0,16998.72,Germany
655,20.0,7,134397.61,1,0.0,0.0,28029.54,France
651,56.0,4,0.0,1,0.0,0.0,84383.22,France
645,40.0,3,129596.77,1,1.0,1.0,103232.6,France
498,29.0,9,0.0,1,1.0,0.0,190035.83,France
807,43.0,1,105799.32,2,1.0,0.0,34888.04,France
602,38.0,2,71667.97,2,0.0,0.0,137111.89,Germany
445,61.0,2,137655.31,1,0.0,1.0,29909.84,Germany
680,34.0,6,146422.22,1,1.0,0.0,67142.97,Germany
850,24.0,1,0.0,2,0.0,1.0,69052.87,Spain
707,55.0,1,0.0,2,0.0,1.0,54409.48,France
587,38.0,0,132122.42,2,0.0,0.0,31730.32,Germany
756,60.0,3,115924.89,1,1.0,0.0,93524.19,Germany
587,47.0,6,71026.77,1,1.0,0.0,57962.41,France
707,47.0,3,0.0,2,1.0,0.0,174303.29,France
671,36.0,2,116695.27,1,0.0,0.0,193201.86,Germany
700,26.0,4,119009.57,1,1.0,0.0,141926.43,France
679,35.0,1,130463.55,2,1.0,1.0,37341.17,Germany
611,43.0,9,127216.31,2,0.0,1.0,17913.25,Germany
622,28.0,1,143124.63,2,1.0,0.0,81723.8,Germany
696,28.0,8,0.0,1,0.0,0.0,176713.47,Spain
626,26.0,8,0.0,2,0.0,0.0,191420.71,Spain
453,28.0,3,139986.65,1,1.0,0.0,136846.75,Germany
679,26.0,3,76554.06,1,1.0,1.0,184800.27,Spain
791,44.0,5,0.0,2,1.0,1.0,123977.86,France
664,58.0,5,98668.18,1,1.0,1.0,60887.58,France
716,35.0,8,112808.18,1,0.0,1.0,17848.3,France
729,31.0,8,164870.81,2,1.0,1.0,9567.39,Spain
399,46.0,2,127655.22,1,1.0,0.0,139994.68,Germany
815,25.0,8,135161.67,1,1.0,1.0,136071.05,Germany
577,35.0,4,108155.49,1,1.0,0.0,105407.79,France
580,35.0,10,136281.41,2,1.0,1.0,24799.47,Germany
765,56.0,1,0.0,1,1.0,0.0,13228.93,France
812,44.0,4,115049.15,2,1.0,0.0,165038.41,France
575,53.0,1,84903.33,2,0.0,1.0,26015.8,Spain
815,45.0,7,0.0,1,0.0,1.0,52885.23,France
671,35.0,1,144848.74,1,1.0,1.0,179012.3,Germany
623,57.0,7,71481.79,2,1.0,1.0,84421.34,France
705,40.0,3,92889.91,1,1.0,1.0,109496.69,Germany
787,51.0,0,58137.08,1,0.0,1.0,142538.31,France
588,35.0,1,103060.63,1,1.0,0.0,179866.01,Germany
595,46.0,10,0.0,1,1.0,0.0,73489.15,France
692,69.0,10,154953.94,1,1.0,1.0,70849.47,France
850,37.0,2,0.0,2,1.0,0.0,119969.99,Spain
814,31.0,4,0.0,2,1.0,1.0,142029.17,France
626,38.0,7,141074.59,1,1.0,0.0,52795.56,France
790,46.0,8,182364.53,1,0.0,0.0,139266.48,Spain
738,49.0,6,106770.82,1,1.0,0.0,123499.27,France
702,30.0,2,0.0,2,1.0,1.0,145537.32,Spain
529,38.0,2,0.0,1,1.0,0.0,146388.85,France
623,37.0,4,140211.88,1,1.0,1.0,93832.33,France
823,53.0,4,124954.94,1,0.0,1.0,131259.6,Germany
648,43.0,1,107963.38,1,0.0,0.0,186438.86,Germany
554,22.0,8,0.0,2,0.0,1.0,142670.61,France
542,32.0,2,131945.94,1,0.0,1.0,159737.56,Spain
664,57.0,1,0.0,2,1.0,1.0,56562.57,France
