CustomerID,Tenure,PreferredLoginDevice,CityTier,WarehouseToHome,PreferredPaymentMode,Gender,HourSpendOnApp,NumberOfDeviceRegistered,PreferedOrderCat,SatisfactionScore,MaritalStatus,NumberOfAddress,Complain,OrderAmountHikeFromlastYear,CouponUsed,OrderCount,DaySinceLastOrder,CashBackAmount,Churn
50236,15,Computer,1,14,Credit Card,Female,2,3,Others,3,Single,4,0,17,2,6,17,153.95,0
50237,3,Computer,1,8,Credit Card,Male,4,4,Mobile Phone,3,Single,1,0,25,4,8,3,155.66,1
50238,0,Mobile Phone,3,16,Credit Card,Male,4,4,Laptop & Accessory,3,Married,2,1,23,5,7,5,136.83,1
50239,12,Computer,3,19,Credit Card,Female,3,3,Others,2,Married,4,0,24,4,7,9,166.05,0
50240,2,Mobile Phone,1,13,Debit Card,Female,3,3,Fashion,3,Married,5,0,22,1,4,6,113.33,1
50241,33,Mobile Phone,1,24,COD,Male,1,2,Fashion,4,Single,5,0,11,2,5,1,219.9,0
50242,36,Mobile Phone,3,17,COD,Female,2,3,Laptop & Accessory,2,Married,2,0,25,1,2,13,214.89,0
50243,29,Mobile Phone,3,15,Credit Card,Female,3,3,Laptop & Accessory,4,Single,2,1,17,1,3,4,199.66,0
50244,5,Mobile Phone,3,15,Debit Card,Female,4,5,Mobile Phone,2,Married,2,0,23,2,4,3,129.6,0
50245,0,Mobile Phone,2,14,Debit Card,Male,1,2,Fashion,5,Divorced,3,0,21,1,3,3,138.29,0
50246,31,Phone,1,13,UPI,Male,1,4,Mobile Phone,3,Married,2,0,16,3,4,1,198.58,0
50247,6,Mobile Phone,2,9,COD,Female,2,2,Laptop & Accessory,4,Divorced,6,0,26,3,7,5,157.1,0
50248,40,Computer,1,27,Debit Card,Male,3,5,Mobile Phone,3,Single,2,0,17,1,4,19,224.97,0
50249,39,Phone,3,14,E Wallet,Male,3,3,Mobile Phone,2,Married,4,0,21,2,5,8,239.51,0
50250,23,Mobile Phone,1,28,E Wallet,Male,1,3,Grocery,4,Single,4,0,12,2,4,9,195.65,0
50251,4,Computer,3,19,Credit Card,Male,2,2,Others,3,Married,3,0,15,2,3,9,156.61,0
50252,5,Mobile Phone,1,14,Credit Card,Female,4,2,Laptop & Accessory,5,Married,1,0,11,1,5,4,151.32,1
50253,22,Mobile Phone,3,16,E Wallet,Female,2,4,Laptop & Accessory,4,Married,2,0,25,3,6,9,186.77,0
50254,4,Mobile Phone,1,19,Debit Card,Female,2,3,Fashion,3,Single,4,0,14,2,4,2,159.58,0
50255,2,Phone,2,22,Debit Card,Male,1,4,Laptop & Accessory,2,Single,2,0,11,2,5,6,120.42,1
50256,9,Mobile Phone,2,15,Debit Card,Male,4,3,Laptop & Accessory,3,Married,1,0,20,3,5,4,160.37,0
50257,33,Computer,1,21,COD,Female,3,2,Fashion,3,Married,5,0,26,2,3,12,231.6,0
50258,14,Mobile Phone,3,19,Credit Card,Male,3,3,Mobile Phone,5,Divorced,3,0,18,4,7,4,200.71,0
50259,10,Computer,2,20,Credit Card,Female,1,4,Fashion,4,Single,1,1,19,1,4,20,155.21,1
50260,1,Mobile Phone,2,21,E Wallet,Female,3,6,Laptop & Accessory,2,Divorced,1,0,17,0,3,16,142.42,1
50261,11,Computer,3,12,COD,Female,3,3,Mobile Phone,2,Divorced,1,0,23,1,3,4,139.27,1
50262,55,Computer,3,25,Debit Card,Male,2,2,Fashion,3,Married,10,0,16,0,2,6,278.99,0
50263,1,Computer,2,17,Debit Card,Female,4,3,Mobile Phone,1,Married,2,0,12,4,5,5,116.11,0
50264,8,Phone,3,22,Debit Card,Female,4,3,Laptop & Accessory,4,Married,4,0,17,1,3,11,153.23,0
50265,25,Computer,1,15,COD,Female,4,3,Laptop & Accessory,1,Single,1,0,16,1,4,21,202.03,0
50266,16,Mobile Phone,1,16,Credit Card,Female,3,1,Fashion,3,Divorced,2,0,13,1,4,1,144.81,0
50267,14,Mobile Phone,2,12,E Wallet,Male,2,2,Laptop & Accessory,5,Single,1,1,23,1,3,2,157.65,0
50268,14,Mobile Phone,1,10,Debit Card,Female,3,3,Mobile Phone,5,Married,5,1,23,2,6,7,177.54,0
50269,5,Mobile Phone,2,14,Credit Card,Female,2,4,Mobile Phone,4,Single,10,0,20,3,4,4,149.33,0
50270,4,Mobile Phone,1,20,Debit Card,Male,2,2,Fashion,4,Single,2,1,16,3,5,3,144.07,0
50271,19,Mobile Phone,2,12,Credit Card,Female,3,2,Laptop & Accessory,5,Married,2,0,22,1,3,4,150.26,1
50272,19,Mobile Phone,3,8,Debit Card,Male,3,4,Mobile Phone,5,Married,1,0,23,4,8,14,178.19,0
50273,24,Phone,2,23,Credit Card,Male,2,3,Mobile Phone,2,Married,2,0,15,5,8,2,208.29,0
50274,29,Mobile Phone,3,9,E Wallet,Female,3,3,Laptop & Accessory,2,Single,2,0,14,4,8,12,229.86,0
50275,8,Phone,3,17,COD,Female,3,1,Grocery,5,Married,4,1,11,4,8,8,169.74,0
50276,8,Mobile Phone,1,30,Debit Card,Male,4,3,Fashion,2,Married,4,1,16,2,6,2,165.0,1
50277,19,Computer,1,50,E Wallet,Female,4,4,Fashion,3,Single,3,0,25,1,3,9,162.97,0
50278,12,Computer,1,14,UPI,Female,2,1,Laptop & Accessory,1,Single,2,0,12,2,5,5,166.94,0
50279,14,Mobile Phone,3,24,Debit Card,Male,4,2,Mobile Phone,5,Single,3,0,22,2,3,9,138.6,0
50280,19,Mobile Phone,1,17,Credit Card,Female,5,4,Mobile Phone,1,Married,3,0,19,0,1,9,176.1,0
50281,26,Mobile Phone,1,10,E Wallet,Female,3,3,Mobile Phone,3,Divorced,3,1,22,1,2,11,177.7,0
50282,4,Mobile Phone,3,14,Debit Card,Male,4,3,Laptop & Accessory,2,Divorced,4,0,26,0,1,2,127.91,1
50283,5,Phone,2,12,Debit Card,Male,2,4,Others,1,Divorced,3,0,15,1,5,11,138.57,1
50284,1,Computer,1,23,Debit Card,Male,5,2,Others,2,Single,2,0,19,1,4,1,147.51,0
50285,10,Mobile Phone,1,29,Credit Card,Female,2,2,Mobile Phone,4,Divorced,3,0,19,1,2,6,166.77,0
50286,0,Mobile Phone,3,13,Debit Card,Male,4,2,Grocery,1,Single,2,1,23,2,3,7,131.79,1
50287,7,Mobile Phone,3,8,Debit Card,Female,2,2,Mobile Phone,5,Married,3,0,13,2,5,3,165.75,0
50288,9,Mobile Phone,1,16,E Wallet,Female,2,2,Fashion,4,Single,3,1,21,1,2,5,165.9,1
50289,4,Computer,2,11,Credit Card,Female,2,5,Fashion,1,Married,2,1,20,2,3,1,136.78,1
50290,10,Mobile Phone,3,10,Debit Card,Female,3,1,Mobile Phone,3,Married,4,0,13,4,5,3,147.18,0
50291,0,Mobile Phone,3,11,Credit Card,Male,4,2,Laptop & Accessory,4,Married,1,0,22,2,6,3,146.64,0
50292,0,Mobile Phone,3,11,COD,Female,4,2,Mobile Phone,5,Single,2,0,23,1,4,19,107.16,0
50293,20,Mobile Phone,2,18,Debit Card,Male,3,2,Fashion,3,Married,4,0,14,1,4,9,206.02,0
50294,5,Computer,3,20,Debit Card,Female,3,1,Fashion,4,Married,4,0,26,0,4,2,159.52,0
50295,1,Mobile Phone,1,17,Debit Card,Female,4,2,Mobile Phone,5,Married,7,1,11,2,4,10,110.23,1
50296,8,Phone,1,11,Debit Card,Male,1,3,Mobile Phone,3,Married,3,1,17,4,8,3,167.66,1
50297,17,Computer,3,11,Credit Card,Male,5,3,Laptop & Accessory,4,Single,3,1,12,3,5,12,177.32,1
50298,2,Mobile Phone,2,15,COD,Male,2,2,Laptop & Accessory,3,Married,4,0,14,3,4,16,145.33,0
50299,11,Mobile Phone,3,13,E Wallet,Male,4,3,Laptop & Accessory,4,Married,5,0,13,1,5,8,141.61,1
50300,1,Computer,1,15,Credit Card,Female,5,1,Mobile Phone,5,Single,3,0,15,1,3,4,139.03,0
50301,0,Phone,3,18,Credit Card,Male,2,3,Fashion,4,Married,4,1,21,4,5,5,126.63,0
50302,9,Computer,1,15,Debit Card,Female,4,1,Grocery,1,Married,2,0,25,1,2,7,122.43,1
50303,9,Mobile Phone,2,19,Debit Card,Male,3,3,Mobile Phone,5,Single,2,0,23,2,3,8,144.42,0
50304,12,Phone,1,16,E Wallet,Male,4,3,Fashion,1,Married,1,0,13,2,3,3,178.98,0
50305,15,Mobile Phone,2,19,Credit Card,Female,2,2,Laptop & Accessory,4,Single,2,1,24,4,5,2,179.56,0
50306,44,Computer,3,10,Debit Card,Female,4,1,Laptop & Accessory,2,Single,3,0,21,1,4,13,245.54,0
50307,8,Phone,1,8,Debit Card,Male,3,1,Mobile Phone,4,Married,4,0,12,3,7,2,146.48,0
50308,4,Mobile Phone,1,10,Credit Card,Male,3,3,Fashion,1,Single,3,0,22,2,3,10,124.61,0
50309,19,Phone,2,22,E Wallet,Female,3,4,Laptop & Accessory,2,Married,4,0,23,5,6,3,204.09,0
50310,3,Mobile Phone,3,16,Credit Card,Male,3,4,Laptop & Accessory,1,Married,3,1,25,2,3,6,114.15,0
50311,6,Phone,1,12,E Wallet,Female,2,3,Fashion,4,Single,3,1,21,2,5,14,151.11,1
50312,0,Mobile Phone,1,11,E Wallet,Male,4,4,Laptop & Accessory,2,Divorced,3,0,13,3,4,2,116.89,0
50313,0,Phone,1,20,Debit Card,Female,2,4,Mobile Phone,5,Married,3,1,18,1,3,6,134.53,0
50314,39,Mobile Phone,3,17,COD,Male,4,3,Others,3,Divorced,2,0,16,1,2,0,201.35,0
50315,21,Computer,1,9,Debit Card,Female,1,3,Grocery,4,Married,3,1,16,0,3,16,177.32,0
50316,14,Mobile Phone,1,9,Debit Card,Female,4,4,Laptop & Accessory,4,Married,2,1,21,1,3,6,171.03,1
50317,6,Mobile Phone,3,19,UPI,Female,4,3,Laptop & Accessory,5,Married,3,1,26,3,5,11,157.32,0
50318,2,Mobile Phone,2,12,Debit Card,Male,2,3,Laptop & Accessory,3,Married,2,0,26,1,4,5,133.54,0
50319,2,Computer,1,8,Credit Card,Male,3,3,Laptop & Accessory,4,Single,1,0,11,2,3,8,136.89,0
50320,3,Mobile Phone,3,8,UPI,Male,2,5,Laptop & Accessory,3,Single,1,1,26,4,7,6,156.42,0
50321,9,Computer,2,18,E Wallet,Female,3,3,Mobile Phone,2,Single,1,0,11,1,2,2,155.41,1
50322,15,Mobile Phone,2,12,Credit Card,Female,1,2,Laptop & Accessory,4,Married,1,1,21,4,6,7,191.61,0
50323,12,Phone,1,20,E Wallet,Male,2,2,Mobile Phone,3,Married,3,0,26,0,2,2,150.32,0
50324,3,Mobile Phone,3,15,UPI,Male,5,2,Mobile Phone,3,Married,5,0,25,4,8,2,159.2,0
50325,37,Mobile Phone,1,13,Credit Card,Female,3,3,Fashion,2,Single,5,0,16,0,2,1,210.45,0
50326,16,Mobile Phone,1,15,Credit Card,Male,1,2,Mobile Phone,4,Single,4,0,17,1,5,4,171.26,1
50327,9,Mobile Phone,1,31,COD,Female,3,4,Laptop & Accessory,5,Single,3,1,19,0,4,12,147.24,1
50328,11,Mobile Phone,3,10,COD,Female,5,3,Fashion,3,Single,3,0,14,3,6,7,142.8,1
50329,6,Mobile Phone,2,24,Credit Card,Female,2,3,Others,3,Single,1,0,24,1,5,9,154.33,0
50330,3,Computer,2,19,Debit Card,Male,2,2,Mobile Phone,5,Married,1,0,12,1,4,5,174.6,0
50331,5,Computer,1,12,E Wallet,Male,3,3,Laptop & Accessory,2,Married,7,0,18,3,5,5,145.59,0
50332,17,Computer,2,19,Debit Card,Male,4,3,Fashion,3,Married,2,1,22,0,4,5,157.1,1
50333,0,Mobile Phone,3,16,E Wallet,Female,4,4,Grocery,2,Single,3,1,21,2,3,7,135.17,1
50334,1,Computer,1,14,Credit Card,Male,3,6,Others,3,Married,3,0,16,2,6,7,162.27,0
50335,0,Mobile Phone,3,13,E Wallet,Female,2,2,Laptop & Accessory,3,Single,2,0,22,2,6,13,141.99,0
50336,0,Computer,1,22,Credit Card,Male,4,1,Mobile Phone,5,Single,4,0,14,3,5,12,138.61,0
50337,23,Mobile Phone,3,15,COD,Female,4,3,Others,4,Divorced,1,0,13,1,2,1,201.0,0
50338,14,Mobile Phone,1,11,Debit Card,Male,4,5,Laptop & Accessory,3,Single,2,0,22,2,5,3,158.49,0
50339,7,Mobile Phone,2,15,Debit Card,Male,3,2,Mobile Phone,4,Single,3,0,13,1,2,16,159.08,0
50340,1,Computer,3,8,E Wallet,Male,3,4,Fashion,3,Single,3,0,23,2,6,7,137.68,0
50341,8,Mobile Phone,3,12,Credit Card,Female,2,2,Fashion,3,Married,4,1,22,5,8,4,152.2,1
50342,7,Computer,1,19,Credit Card,Female,4,3,Grocery,1,Married,7,0,20,3,7,3,160.88,0
50343,2,Mobile Phone,2,10,COD,Female,3,5,Fashion,1,Married,2,1,16,1,4,7,127.59,1
50344,6,Computer,1,37,Credit Card,Male,1,3,Mobile Phone,5,Married,1,0,24,2,6,3,149.28,0
50345,6,Phone,3,7,E Wallet,Female,1,4,Laptop & Accessory,2,Single,2,1,24,1,5,18,160.44,0
50346,11,Mobile Phone,2,13,Debit Card,Female,5,3,Others,3,Divorced,5,0,19,1,3,4,148.75,1
50347,12,Mobile Phone,1,20,E Wallet,Male,1,4,Mobile Phone,3,Married,4,0,22,2,4,1,149.19,1
50348,0,Phone,1,9,Credit Card,Female,3,2,Fashion,1,Married,3,0,11,0,1,4,117.67,0
50349,5,Mobile Phone,3,20,Credit Card,Male,3,4,Mobile Phone,5,Married,3,1,26,0,4,5,146.79,1
50350,11,Mobile Phone,2,19,UPI,Female,4,3,Fashion,1,Married,2,0,12,2,6,3,158.9,0
50351,8,Computer,1,13,Credit Card,Male,1,2,Fashion,5,Single,2,0,22,1,4,16,148.83,0
50352,23,Computer,1,11,COD,Female,3,1,Mobile Phone,4,Married,2,0,24,0,2,15,204.37,0
50353,12,Mobile Phone,1,15,E Wallet,Male,3,1,Mobile Phone,5,Single,1,0,19,0,4,6,175.31,0
50354,2,Computer,2,19,E Wallet,Male,4,3,Grocery,1,Divorced,1,0,26,3,7,21,134.17,1
50355,0,Mobile Phone,3,11,Credit Card,Male,3,2,Fashion,3,Single,5,0,24,1,4,6,137.32,0
50356,12,Mobile Phone,3,14,Credit Card,Female,3,1,Others,5,Married,2,0,24,1,4,0,184.28,0
50357,0,Computer,2,9,Debit Card,Male,3,3,Fashion,3,Single,1,1,16,3,6,11,131.36,1
50358,10,Mobile Phone,3,21,Debit Card,Female,5,6,Mobile Phone,3,Divorced,3,0,22,0,2,1,136.71,0
50359,33,Mobile Phone,2,29,Debit Card,Female,3,3,Grocery,4,Married,2,1,14,3,5,26,203.56,0
50360,10,Computer,1,13,COD,Female,4,3,Mobile Phone,2,Married,2,0,12,1,3,2,135.98,0
50361,5,Computer,3,11,Credit Card,Male,1,2,Laptop & Accessory,4,Single,7,0,17,2,4,6,149.55,1
50362,12,Computer,1,23,E Wallet,Female,3,2,Fashion,2,Married,1,0,11,1,2,13,145.22,0
50363,7,Phone,1,23,Credit Card,Female,1,2,Mobile Phone,2,Married,2,0,11,0,1,8,147.01,1
50364,9,Computer,3,20,Credit Card,Female,2,4,Laptop & Accessory,3,Divorced,3,0,11,4,5,4,166.4,0
50365,34,Mobile Phone,1,9,Credit Card,Female,3,5,Laptop & Accessory,1,Single,2,1,13,1,4,18,221.37,1
50366,5,Mobile Phone,3,6,Credit Card,Female,2,4,Laptop & Accessory,1,Divorced,1,0,14,3,7,1,176.29,0
50367,38,Computer,3,14,UPI,Female,3,1,Fashion,1,Married,4,0,17,2,5,14,221.12,0
50368,28,Mobile Phone,2,18,COD,Female,3,3,Fashion,4,Single,3,1,25,1,2,6,179.87,0
50369,2,Computer,1,13,E Wallet,Female,2,3,Fashion,1,Married,2,0,22,1,2,3,136.81,0
50370,0,Computer,1,22,UPI,Female,2,5,Others,1,Single,4,0,15,1,3,14,85.3,1
50371,1,Mobile Phone,1,12,Debit Card,Male,4,4,Laptop & Accessory,3,Divorced,2,0,12,1,3,11,119.93,0
50372,0,Phone,2,8,Debit Card,Male,4,4,Laptop & Accessory,3,Single,2,0,20,2,5,10,125.45,0
50373,1,Mobile Phone,3,13,Credit Card,Male,3,3,Others,3,Married,4,0,13,1,2,13,98.05,1
50374,13,Mobile Phone,2,17,UPI,Male,3,3,Fashion,3,Single,1,1,11,1,2,4,140.53,1
50375,0,Phone,2,10,Credit Card,Male,4,3,Fashion,5,Married,6,0,22,2,4,8,127.77,0
50376,4,Mobile Phone,2,16,Credit Card,Female,1,3,Fashion,1,Divorced,1,0,11,1,5,6,153.02,0
50377,22,Mobile Phone,2,14,Debit Card,Male,3,4,Laptop & Accessory,5,Single,1,0,11,3,4,4,207.82,0
50378,0,Mobile Phone,3,29,COD,Female,4,1,Fashion,2,Single,2,0,25,2,3,13,124.99,0
50379,20,Computer,1,21,E Wallet,Male,3,5,Mobile Phone,3,Single,4,0,21,0,4,19,180.66,0
50380,3,Computer,3,38,Credit Card,Male,3,4,Mobile Phone,5,Divorced,4,1,20,3,4,3,146.82,0
50381,1,Computer,2,9,COD,Male,3,3,Grocery,3,Single,10,1,13,1,2,13,115.46,1
50382,14,Computer,1,24,Debit Card,Male,3,4,Laptop & Accessory,2,Married,3,0,11,2,3,0,133.42,0
50383,11,Mobile Phone,1,7,Credit Card,Female,4,4,Laptop & Accessory,5,Single,5,0,11,2,4,12,149.12,1
50384,25,Computer,1,22,Debit Card,Male,3,3,Mobile Phone,4,Married,3,1,21,0,4,4,201.83,0
50385,15,Computer,2,8,Credit Card,Female,2,4,Laptop & Accessory,2,Married,3,1,14,3,7,7,173.23,1
50386,19,Mobile Phone,1,20,Debit Card,Male,3,2,Grocery,3,Divorced,1,1,21,3,7,11,190.03,0
50387,3,Mobile Phone,3,17,Credit Card,Male,3,3,Laptop & Accessory,3,Single,5,0,20,1,3,5,119.2,0
50388,2,Phone,2,17,COD,Female,3,2,Others,3,Single,4,0,17,2,3,3,132.53,1
50389,16,Computer,3,7,Credit Card,Male,2,2,Laptop & Accessory,1,Married,3,0,23,1,3,5,202.5,0
50390,19,Computer,1,19,Credit Card,Male,2,4,Grocery,3,Single,2,0,12,2,3,4,187.78,0
50391,55,Computer,1,8,E Wallet,Female,2,3,Laptop & Accessory,2,Married,2,0,20,3,4,6,288.46,0
50392,6,Mobile Phone,1,29,E Wallet,Male,2,3,Laptop & Accessory,2,Married,2,0,15,4,6,9,161.58,0
50393,5,Computer,1,11,COD,Female,3,3,Mobile Phone,3,Divorced,4,0,23,2,6,10,135.33,0
50394,17,Mobile Phone,3,13,Credit Card,Male,3,3,Mobile Phone,2,Married,10,1,23,3,5,4,188.55,0
50395,5,Mobile Phone,1,24,E Wallet,Male,5,2,Fashion,5,Single,1,0,20,0,1,1,137.23,0
50396,32,Computer,2,15,Credit Card,Male,4,4,Fashion,3,Single,1,0,21,3,4,4,194.03,0
50397,23,Mobile Phone,1,16,Debit Card,Female,4,4,Others,2,Single,2,0,20,1,3,11,174.36,0
50398,6,Computer,2,18,Credit Card,Male,4,3,Others,1,Married,3,0,16,3,6,7,147.69,0
50399,16,Mobile Phone,3,10,Credit Card,Male,3,4,Mobile Phone,4,Married,4,0,24,3,4,2,184.81,0
50400,16,Mobile Phone,2,11,Credit Card,Male,2,3,Laptop & Accessory,4,Married,3,1,13,2,5,4,166.58,0
50401,1,Mobile Phone,3,16,E Wallet,Female,3,4,Laptop & Accessory,1,Divorced,9,0,16,2,4,10,156.35,1
50402,27,Mobile Phone,1,30,Credit Card,Male,2,3,Laptop & Accessory,3,Single,4,1,21,1,2,16,187.5,0
50403,8,Mobile Phone,3,20,COD,Male,3,3,Laptop & Accessory,4,Divorced,1,0,18,1,5,14,127.41,1
50404,21,Mobile Phone,3,21,COD,Male,1,4,Others,5,Single,2,0,25,4,5,7,176.83,0
50405,4,Phone,2,25,Credit Card,Female,2,3,Mobile Phone,1,Divorced,5,0,21,1,4,18,144.47,1
50406,27,Mobile Phone,2,23,Credit Card,Female,3,4,Fashion,2,Single,5,0,22,3,6,11,187.24,0
50407,5,Mobile Phone,3,20,Credit Card,Male,2,4,Others,1,Married,3,0,26,0,3,8,116.64,0
50408,0,Computer,2,14,Credit Card,Female,3,3,Laptop & Accessory,3,Single,3,0,19,3,7,7,152.04,0
50409,28,Computer,3,6,COD,Male,4,2,Fashion,3,Married,1,0,11,1,2,3,198.71,0
50410,1,Mobile Phone,2,10,Debit Card,Female,1,5,Fashion,3,Divorced,2,0,22,4,5,7,143.14,0
50411,4,Computer,1,10,Credit Card,Male,1,1,Grocery,4,Single,4,0,26,2,6,2,162.89,0
50412,35,Computer,3,23,Debit Card,Male,2,4,Laptop & Accessory,5,Married,1,0,22,2,6,12,212.78,0
50413,36,Mobile Phone,2,19,E Wallet,Male,3,3,Mobile Phone,2,Married,3,0,14,0,4,0,221.29,0
50414,10,Mobile Phone,2,6,Debit Card,Male,2,4,Fashion,4,Married,2,1,15,8,10,7,150.59,0
50415,11,Phone,2,15,UPI,Male,4,2,Fashion,4,Married,2,1,24,0,1,20,156.81,0
50416,7,Computer,1,7,Credit Card,Male,2,3,Fashion,3,Married,2,0,16,5,6,4,178.22,0
50417,4,Computer,3,14,COD,Female,2,2,Fashion,4,Married,3,0,26,0,2,7,128.85,0
50418,4,Mobile Phone,3,23,COD,Male,2,5,Mobile Phone,2,Single,3,0,19,3,5,6,135.44,0
50419,13,Mobile Phone,3,19,E Wallet,Female,3,1,Others,1,Single,1,0,12,1,4,19,178.35,1
50420,16,Computer,1,13,E Wallet,Female,4,3,Laptop & Accessory,2,Married,2,0,21,2,6,17,164.42,0
50421,18,Mobile Phone,2,16,Debit Card,Male,3,2,Laptop & Accessory,2,Married,1,0,22,0,4,2,178.51,0
50422,18,Mobile Phone,3,11,COD,Male,2,4,Laptop & Accessory,5,Married,3,0,18,2,4,11,170.39,0
50423,1,Computer,2,9,E Wallet,Male,3,3,Laptop & Accessory,5,Divorced,1,0,24,1,2,20,128.25,1
50424,8,Mobile Phone,2,11,Debit Card,Male,4,2,Grocery,3,Single,5,0,16,1,2,15,127.49,1
50425,0,Computer,3,22,Credit Card,Male,2,3,Fashion,4,Divorced,1,0,26,4,6,11,109.98,0
50426,9,Computer,2,25,Debit Card,Male,3,2,Others,2,Single,3,1,18,0,3,8,153.95,1
50427,6,Mobile Phone,2,22,E Wallet,Female,2,1,Grocery,3,Married,4,1,11,3,4,8,124.26,0
50428,26,Computer,1,21,Debit Card,Male,3,3,Mobile Phone,3,Single,5,0,14,3,6,3,208.41,0
50429,5,Mobile Phone,1,10,E Wallet,Female,4,3,Fashion,5,Single,2,0,12,2,4,28,155.25,1
50430,1,Computer,1,13,E Wallet,Female,3,2,Mobile Phone,3,Single,4,1,12,3,4,5,106.12,1
50431,1,Mobile Phone,3,14,Credit Card,Female,4,2,Grocery,4,Single,4,0,21,2,6,3,142.87,0
50432,17,Mobile Phone,2,12,COD,Female,3,3,Fashion,2,Divorced,3,0,24,3,5,7,181.47,0
50433,11,Computer,2,10,E Wallet,Male,5,4,Laptop & Accessory,2,Married,5,0,16,1,5,1,159.84,1
50434,1,Mobile Phone,3,17,Credit Card,Male,3,4,Laptop & Accessory,2,Single,3,1,16,1,3,2,144.64,1
50435,1,Phone,2,16,COD,Female,3,1,Fashion,5,Married,4,1,13,3,4,16,129.54,1
50436,14,Mobile Phone,2,13,UPI,Female,4,4,Laptop & Accessory,1,Single,1,1,24,2,6,3,154.26,0
50437,0,Mobile Phone,1,27,E Wallet,Female,1,1,Mobile Phone,4,Single,7,0,15,1,4,3,114.62,0
50438,20,Mobile Phone,3,13,Debit Card,Female,2,3,Laptop & Accessory,3,Married,3,1,16,1,4,4,186.23,1
50439,14,Mobile Phone,1,14,Credit Card,Female,2,4,Fashion,4,Married,4,0,18,0,1,17,166.27,0
50440,1,Mobile Phone,1,8,UPI,Female,2,3,Laptop & Accessory,5,Divorced,2,0,22,3,6,6,166.76,0
50441,1,Computer,1,20,E Wallet,Male,4,3,Fashion,3,Married,2,1,26,2,5,4,128.15,1
50442,51,Computer,1,24,Credit Card,Male,2,5,Mobile Phone,1,Single,1,0,21,4,5,4,271.83,0
50443,5,Computer,1,8,COD,Female,2,1,Mobile Phone,5,Divorced,7,1,15,2,5,13,154.17,0
50444,5,Phone,2,18,Debit Card,Female,2,2,Mobile Phone,2,Divorced,6,1,17,2,5,3,147.5,0
50445,20,Mobile Phone,1,13,Debit Card,Male,3,4,Laptop & Accessory,1,Single,1,0,21,0,3,8,161.89,1
50446,35,Computer,2,21,UPI,Male,4,4,Others,3,Single,2,1,11,2,6,7,214.41,0
50447,51,Mobile Phone,1,17,Debit Card,Female,3,3,Laptop & Accessory,3,Married,3,0,13,3,7,6,269.84,0
50448,16,Computer,1,17,Credit Card,Male,3,3,Mobile Phone,5,Married,1,0,11,4,8,12,178.4,0
50449,5,Mobile Phone,2,16,COD,Female,3,2,Laptop & Accessory,3,Married,3,0,26,0,3,9,116.01,0
50450,1,Phone,3,31,E Wallet,Male,5,4,Mobile Phone,1,Single,2,0,17,4,8,4,149.2,1
50451,18,Computer,3,9,E Wallet,Female,2,3,Laptop & Accessory,2,Single,3,0,26,2,5,7,190.86,1
50452,9,Phone,3,7,E Wallet,Male,2,3,Mobile Phone,2,Married,1,0,15,2,4,21,164.74,0
50453,6,Computer,2,20,Credit Card,Female,4,2,Laptop & Accessory,4,Married,1,0,15,5,7,10,140.08,0
50454,28,Phone,2,10,Credit Card,Male,2,3,Fashion,1,Divorced,3,0,21,2,4,1,224.59,0
50455,1,Computer,2,21,E Wallet,Female,4,3,Laptop & Accessory,2,Married,4,0,16,1,3,9,111.66,1
50456,8,Mobile Phone,2,20,Credit Card,Female,2,2,Mobile Phone,4,Single,3,1,11,1,5,14,154.55,1
50457,0,Mobile Phone,1,11,E Wallet,Male,2,4,Laptop & Accessory,3,Single,2,0,18,4,6,4,134.88,1
50458,7,Mobile Phone,2,43,Credit Card,Male,3,2,Mobile Phone,3,Single,3,1,16,2,5,9,167.26,0
50459,0,Mobile Phone,1,26,Debit Card,Male,4,4,Mobile Phone,3,Single,2,1,23,1,5,13,146.34,1
50460,1,Mobile Phone,2,15,Debit Card,Male,2,4,Fashion,2,Married,7,0,19,0,2,6,127.83,1
50461,1,Mobile Phone,2,16,Credit Card,Male,3,4,Fashion,4,Married,1,0,17,4,5,7,147.6,0
50462,12,Mobile Phone,1,24,COD,Male,3,3,Mobile Phone,5,Divorced,3,1,15,1,2,2,187.48,0
50463,16,Phone,1,9,Credit Card,Female,4,3,Others,1,Married,3,0,17,1,2,2,157.76,0
50464,10,Phone,1,18,Debit Card,Female,2,2,Fashion,3,Single,2,0,12,0,2,2,147.79,0
50465,39,Mobile Phone,3,14,Debit Card,Female,3,4,Mobile Phone,2,Divorced,3,0,22,2,3,10,235.89,0
50466,5,Mobile Phone,1,27,Credit Card,Male,4,2,Laptop & Accessory,1,Divorced,1,0,18,1,5,3,149.06,0
50467,4,Mobile Phone,1,7,Debit Card,Male,2,1,Fashion,2,Married,2,0,15,2,6,10,146.11,0
50468,24,Mobile Phone,3,17,Debit Card,Male,5,2,Fashion,1,Married,5,0,24,3,5,11,204.68,0
50469,3,Computer,2,9,E Wallet,Male,3,4,Laptop & Accessory,3,Married,1,1,14,4,7,2,148.72,1
50470,39,Mobile Phone,1,18,E Wallet,Male,2,4,Grocery,3,Married,3,1,15,3,5,13,236.69,0
50471,0,Computer,1,15,UPI,Male,1,2,Mobile Phone,3,Single,4,0,14,1,4,3,149.9,0
50472,42,Computer,1,16,UPI,Male,2,2,Laptop & Accessory,2,Divorced,5,0,16,6,8,4,246.36,0
